OID_,sample_id,submission_id,bioinformatics_id,popmap_initial,popmap_adjusted,region,year,location,number,tag,adult_yoy,species,subregion,project,latitude,longitude,H1_coast_noncoast,H2_Aufeis_above_below_coast,H3_WShd_up_down_lower,CG_Family,Lngth_cm_x,Wt_g_x,Sex_x,Date_Caught,Otoliths_x,min_dist,max_dist,min_date,max_date,days_tracked,Freq,migrant_long_short,H3_JulyAug_Temp_Ave,H3_JulyAug_Temp_Med,H3_JulyAug_Temp_Min,H3_JulyAug_Temp_Max,H3_JulyAug_Temp_Var,H3_JulyAug_Temp_se,H3_JulyAug_Temp_n,Comments,RASTERVALU
293,2017-TC-019,P4A2,Golden4A02,TC,LSagTC,Sagavanirktok,2017,TC,19.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.950299999999999,-148.612320000000011,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,64.7292099
294,2015-IMO-044,P4A3,Golden4A03,IMO,IMup.a,Colville,2015,IMO,44.000000000000000,,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,,,,,,,,,,,,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
295,2016-IMO-047,P4A4,Golden4A04,IMO,IMup.a,Colville,2016,IMO,47.000000000000000,177351860,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,33.2,328.3,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
296,2016-LIMS-213,P4A5,Golden4A05,LIMS,IMlow.a,Colville,2016,LIMS,213.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,31.8,254.7,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
297,2016-LIMS-231,P4A6,Golden4A06,LIMS,IMlow.a,Colville,2016,LIMS,231.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,34,291.4,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
298,2016-LIMS-242,P4A7,Golden4A07,LIMS,IMlow.a,Colville,2016,LIMS,242.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,31.8,209.7,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
299,2012-LL3-IT-29,P4A8,Golden4A08,LL3,LL3.a,Colville,2012,LL3,29.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
300,2015-IM3-072,P4A9,Golden4A09,IM3,IM3.a,Colville,2015,IM3,72.000000000000000,177352056,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,31.8,263.8,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
301,2017-TC-012,P4B1,Golden4B01,TC,LSagTC,Sagavanirktok,2017,TC,12.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.946320000000000,-148.612339999999989,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,67.2128525
302,2011-GCL-8,P4B10,Golden4B10,GCL,Kup.a,Kuparuk,2011,GCL,8.000000000000000,174477289,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,31.8,270,,7/11/2011,1,0,0,7/11/2011,7/11/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL,887.5990601
303,2011-GCL-72,P4B11,Golden4B11,GCL,Kup.a,Kuparuk,2011,GCL,72.000000000000000,174477157,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,7/12/2011,0,0,0,7/12/2011,7/12/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL -Short Distance Migrants,887.5990601
304,2010-ISO-GCL-F1-031,P4B12,Golden4B12,GCL,Kup.a,Kuparuk,2010,GCL,31.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
305,2017-TC-020,P4B2,Golden4B02,TC,LSagTC,Sagavanirktok,2017,TC,20.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.953890000000001,-148.611539999999991,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,59.9987488
306,2015-IMO-046,P4B3,Golden4B03,IMO,IMup.a,Colville,2015,IMO,46.000000000000000,,adult,AG,Itk,SNP_Selection,68.563736000000006,-149.650008000000014,noncoast,above,up,,,,,,,,,,,,,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,758.8405762
307,2016-IMO-048,P4B4,Golden4B04,IMO,IMup.a,Colville,2016,IMO,48.000000000000000,177351858,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,34.2,334.2,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
308,2016-LIMS-216,P4B5,Golden4B05,LIMS,IMlow.a,Colville,2016,LIMS,216.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32.2,270,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
309,2016-LIMS-232,P4B6,Golden4B06,LIMS,IMlow.a,Colville,2016,LIMS,232.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,36.7,401.2,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
310,2016-LIMS-247,P4B7,Golden4B07,LIMS,IMlow.a,Colville,2016,LIMS,247.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,36,410.3,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
311,2012-LL3-IT-30,P4B8,Golden4B08,LL3,LL3.a,Colville,2012,LL3,30.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
312,2015-IM3-073,P4B9,Golden4B09,IM3,IM3.a,Colville,2015,IM3,73.000000000000000,177352057,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,32.8,307.4,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
313,2017-TC-013,P4C1,Golden4C01,TC,LSagTC,Sagavanirktok,2017,TC,13.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.954819999999998,-148.611019999999996,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,59.4992256
314,2011-GCL-10,P4C10,Golden4C10,GCL,Kup.a,Kuparuk,2011,GCL,10.000000000000000,174477287,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,7/11/2011,0,0,0,7/11/2011,6/2/2012,327,4,short,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL - Short Distance Migrant,887.5990601
315,2011-GCL-73,P4C11,Golden4C11,GCL,Kup.a,Kuparuk,2011,GCL,73.000000000000000,174477158,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,31.2,253,,7/12/2011,1,0,0,7/12/2011,7/12/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL,887.5990601
316,2010-ISO-GCL-F1-032,P4C12,Golden4C12,GCL,Kup.a,Kuparuk,2010,GCL,32.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
317,2015-IMO-024,P4C2,Golden4C02,IMO,IMup.a,Colville,2015,IMO,24.000000000000000,181623815,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,34.1,271.5,,6/7/2015,,0,0,6/7/2015,6/7/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
318,2015-IMO-047,P4C3,Golden4C03,IMO,IMup.a,Colville,2015,IMO,47.000000000000000,,adult,AG,Itk,SNP_Selection,68.563736000000006,-149.650008000000014,noncoast,above,up,,,,,,,,,,,,,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,758.8405762
319,2016-IMO-049,P4C4,Golden4C04,IMO,IMup.a,Colville,2016,IMO,49.000000000000000,177351857,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,34,329.2,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
320,2016-LIMS-217,P4C5,Golden4C05,LIMS,IMlow.a,Colville,2016,LIMS,217.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,34.9,355.8,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
321,2016-LIMS-234,P4C6,Golden4C06,LIMS,IMlow.a,Colville,2016,LIMS,234.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32.6,298.5,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
322,2012-LL3-IT-22,P4C7,Golden4C07,LL3,LL3.a,Colville,2012,LL3,22.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
323,2015-IM3-066,P4C8,Golden4C08,IM3,IM3.a,Colville,2015,IM3,66.000000000000000,177352049,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,30.9,251.8,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
324,2015-IM3-074,P4C9,Golden4C09,IM3,IM3.a,Colville,2015,IM3,74.000000000000000,177352058,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,31.7,276.6,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
325,2017-TC-014,P4D1,Golden4D01,TC,LSagTC,Sagavanirktok,2017,TC,14.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.947839999999999,-148.611529999999988,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,64.0999985
326,2011-GCL-11,P4D10,Golden4D10,GCL,Kup.a,Kuparuk,2011,GCL,11.000000000000000,174477286,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,7/11/2011,0,0,0,7/11/2011,7/11/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL -Short Distance Migrant,887.5990601
327,2011-GCL-114,P4D11,Golden4D11,GCL,Kup.a,Kuparuk,2011,GCL,114.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,24.6,118,,7/13/2011,1,GCL,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
328,2010-ISO-GCL-F1-050,P4D12,Golden4D12,GCL,Kup.a,Kuparuk,2010,GCL,50.000000000000000,174477306,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,31.2,259,,8/27/2010,0,0,0,8/27/2010,8/19/2011,357,2,short,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL - Short Distance Migrant,887.5990601
329,2015-IMO-025,P4D2,Golden4D02,IMO,IMup.a,Colville,2015,IMO,25.000000000000000,181623813,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,32.3,225.5,,6/7/2015,,0,0,6/7/2015,6/7/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
330,2015-IMO-048,P4D3,Golden4D03,IMO,IMup.a,Colville,2015,IMO,48.000000000000000,,adult,AG,Itk,SNP_Selection,68.563736000000006,-149.650008000000014,noncoast,above,up,,,,,,,,,,,,,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,758.8405762
331,2016-IMO-051,P4D4,Golden4D04,IMO,IMup.a,Colville,2016,IMO,51.000000000000000,177351861,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,31,215.2,M,5/29/2016,,0,0,8/28/2012,5/29/2016,1370,2,short,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
332,2016-LIMS-222,P4D5,Golden4D05,LIMS,IMlow.a,Colville,2016,LIMS,222.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32.3,290.3,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
333,2016-LIMS-235,P4D6,Golden4D06,LIMS,IMlow.a,Colville,2016,LIMS,235.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,31.8,272,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
334,2012-LL3-IT-23,P4D7,Golden4D07,LL3,LL3.a,Colville,2012,LL3,23.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
335,2015-IM3-067,P4D8,Golden4D08,IM3,IM3.a,Colville,2015,IM3,67.000000000000000,177352051,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,45.2,642.9,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
336,2015-IM3-075,P4D9,Golden4D09,IM3,IM3.a,Colville,2015,IM3,75.000000000000000,177352059,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,31.8,248.5,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
337,2017-TC-015,P4E1,Golden4E01,TC,LSagTC,Sagavanirktok,2017,TC,15.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.952240000000003,-148.608720000000005,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,64.2239532
338,2011-GCL-059,P4E10,Golden4E10,GCL,Kup.a,Kuparuk,2011,GCL,59.000000000000000,174477148,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,37.1,446,,7/12/2011,,0,7,7/12/2011,6/25/2018,2540,2,short,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
339,2011-GCL-115,P4E11,Golden4E11,GCL,Kup.a,Kuparuk,2011,GCL,115.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,16.2,38,,7/13/2011,1,GCL,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
340,2012-KUS-3,P4E12,Golden4E12,KUS,Kup.a,Kuparuk,2012,KUS,3.000000000000000,174477340,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,,,F,5/14/2012,1,0,7,8/27/2010,9/4/2011,373,2,short,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
341,2015-IMO-026,P4E2,Golden4E02,IMO,IMup.a,Colville,2015,IMO,26.000000000000000,181623812,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,33,243.7,,6/7/2015,,0,0,6/7/2015,6/7/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
342,2015-IMO-049,P4E3,Golden4E03,IMO,IMup.a,Colville,2015,IMO,49.000000000000000,,adult,AG,Itk,SNP_Selection,68.563736000000006,-149.650008000000014,noncoast,above,up,,,,,,,,,,,,,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,758.8405762
343,2016-IMO-052,P4E4,Golden4E04,IMO,IMup.a,Colville,2016,IMO,52.000000000000000,181623846,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,37.7,398.7,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
344,2016-LIMS-224,P4E5,Golden4E05,LIMS,IMlow.a,Colville,2016,LIMS,224.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,35.6,400.3,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
345,2016-LIMS-236,P4E6,Golden4E06,LIMS,IMlow.a,Colville,2016,LIMS,236.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,32,279.3,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
346,2012-LL3-IT-24,P4E7,Golden4E07,LL3,LL3.a,Colville,2012,LL3,24.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
347,2015-IM3-068,P4E8,Golden4E08,IM3,IM3.a,Colville,2015,IM3,68.000000000000000,177352052,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,33.4,341.1,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
348,2015-IM3-076,P4E9,Golden4E09,IM3,IM3.a,Colville,2015,IM3,76.000000000000000,177352060,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,32.2,268.8,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
349,2017-TC-016,P4F1,Golden4F01,TC,LSagTC,Sagavanirktok,2017,TC,16.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.955010000000001,-148.610180000000014,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,59.3371849
350,2011-GCL-060,P4F10,Golden4F10,GCL,Kup.a,Kuparuk,2011,GCL,60.000000000000000,174477149,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,35.8,399,,7/12/2011,,0,0,7/12/2011,7/12/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
351,2011-GCL-126,P4F11,Golden4F11,GCL,Kup.a,Kuparuk,2011,GCL,126.000000000000000,,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,,,,,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
352,2012-KUS-4,P4F12,Golden4F12,KUS,Kup.a,Kuparuk,2012,KUS,4.000000000000000,157363196,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,,,M,5/14/2012,1,18.4,18.4,7/7/2011,7/7/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
353,2015-IMO-032,P4F2,Golden4F02,IMO,IMup.a,Colville,2015,IMO,32.000000000000000,181623806,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,35.4,292.7,,6/8/2015,,0,0,6/8/2015,6/8/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
354,2016-IMO-044,P4F3,Golden4F03,IMO,IMup.a,Colville,2016,IMO,44.000000000000000,177351853,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,33.3,361.4,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
355,2016-IMO-053,P4F4,Golden4F04,IMO,IMup.a,Colville,2016,IMO,53.000000000000000,181623793,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,36,300.2,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
356,2016-LIMS-227,P4F5,Golden4F05,LIMS,IMlow.a,Colville,2016,LIMS,227.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,34.6,342,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
357,2016-LIMS-237,P4F6,Golden4F06,LIMS,IMlow.a,Colville,2016,LIMS,237.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,36.2,379.4,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
358,2012-LL3-IT-26,P4F7,Golden4F07,LL3,LL3.a,Colville,2012,LL3,26.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
359,2015-IM3-069,P4F8,Golden4F08,IM3,IM3.a,Colville,2015,IM3,69.000000000000000,177352053,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,39.7,485.2,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
360,2015-IM3-077,P4F9,Golden4F09,IM3,IM3.a,Colville,2015,IM3,77.000000000000000,177352061,adult,AG,Itk,SNP_Selection,68.623729999999995,-149.777800000000013,noncoast,below,down,,34.3,346.7,,8/20/2015,,16.2,16.2,8/20/2015,8/20/2015,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,621.9934692
361,2017-TC-017,P4G1,Golden4G01,TC,LSagTC,Sagavanirktok,2017,TC,17.000000000000000,,yoy,AG,TC,LandscapeGenomics,69.952230000000000,-148.608720000000005,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,,64.2239532
362,2011-GCL-61,P4G10,Golden4G10,GCL,Kup.a,Kuparuk,2011,GCL,61.000000000000000,174477150,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,32,294,,7/12/2011,1,0,0,7/12/2011,7/12/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL,887.5990601
363,2011-GCL-131,P4G11,Golden4G11,GCL,Kup.a,Kuparuk,2011,GCL,131.000000000000000,174477180,adult,AG,Kup,SNP_Selection,68.537170000000003,-149.248205000000013,noncoast,above,up,,29.7,221,,7/13/2011,1,0,0,7/13/2011,7/13/2011,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,GCL,887.5990601
364,2012-KUS-5,P4G12,Golden4G12,KUS,Kup.a,Kuparuk,2012,KUS,5.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,14.5,14.6,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
365,2015-IMO-033,P4G2,Golden4G02,IMO,IMup.a,Colville,2015,IMO,33.000000000000000,181623805,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,35.5,313.5,,6/8/2015,,0,0,6/8/2015,6/8/2015,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
366,2016-IMO-045,P4G3,Golden4G03,IMO,IMup.a,Colville,2016,IMO,45.000000000000000,177351859,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,34.4,302.4,F,5/29/2016,,0,0,5/29/2016,5/29/2016,0,1,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
367,2016-IMO-054,P4G4,Golden4G04,IMO,IMup.a,Colville,2016,IMO,54.000000000000000,177351850,adult,AG,Itk,SNP_Selection,68.556594000000004,-149.574373000000008,noncoast,above,up,,31.8,211.8,F,5/29/2016,,0,0,5/29/2016,5/31/2016,2,2,,9.29469086,9,2,16,7.116192372,0.069154807,1488,,805.6446533
368,2016-LIMS-228,P4G5,Golden4G05,LIMS,IMlow.a,Colville,2016,LIMS,228.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,33.5,313.6,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
369,2016-LIMS-238,P4G6,Golden4G06,LIMS,IMlow.a,Colville,2016,LIMS,238.000000000000000,9.00E+14,adult,AG,Itk,SNP_Selection,68.605367000000001,-149.736093000000011,noncoast,below,down,,38.9,476.1,,8/17/2016,,13.1,13.1,8/17/2016,8/17/2016,0,1,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,650.1299438
370,2012-LL3-IT-27,P4G7,Golden4G07,LL3,LL3.a,Colville,2012,LL3,27.000000000000000,,adult,AG,Itk,SNP_Selection,68.623431999999994,-149.792559000000011,noncoast,below,down,,,,,,,,,,,,,,8.458291331,8.125,1.125,15.75,7.647271623,0.087800588,992,,625.1610107
